OCC,DATECONST,NATLOC,DECILE,DECILE_PB,ENERGIE,ETIQUETTE,NB_LOG
LP,Après 1948,AP,D2,D3,Autres,G,16.99500347
LP,Après 1948,MA,D2,D3,Autres,G,40.90748844
LP,Après 1948,AP,D3,D3,Autres,G,15.89073176
LP,Après 1948,MA,D3,D3,Autres,G,72.42500404
LP,Après 1948,AP,D4,D3,Autres,G,10.65803058
LP,Après 1948,MA,D4,D3,Autres,G,63.29957613
LP,Après 1948,AP,D5,D3,Autres,G,7.501741106
LP,Après 1948,MA,D5,D3,Autres,G,67.91024087
LP,Après 1948,AP,D6,D3,Autres,G,8.586354851
LP,Après 1948,MA,D6,D3,Autres,G,62.81686042
LP,Après 1948,AP,D7,D3,Autres,G,12.8509475
LP,Après 1948,MA,D7,D3,Autres,G,41.41098775
LP,Après 1948,AP,D8,D3,Autres,G,4.987772113
LP,Après 1948,MA,D8,D3,Autres,G,27.88805179
LP,Après 1948,AP,D9,D3,Autres,G,4.44004408
LP,Après 1948,MA,D9,D3,Autres,G,31.18239712
LP,Après 1948,AP,D10,D3,Autres,G,3.168017191
LP,Après 1948,MA,D10,D3,Autres,G,10.75330938
LP,Après 1948,AP,D1,D4,Autres,G,24.18259887
LP,Après 1948,MA,D1,D4,Autres,G,44.43417458
LP,Après 1948,AP,D2,D4,Autres,G,12.50097227
LP,Après 1948,MA,D2,D4,Autres,G,70.08360881
LP,Après 1948,AP,D3,D4,Autres,G,22.56695202
LP,Après 1948,MA,D3,D4,Autres,G,66.81669126
LP,Après 1948,AP,D4,D4,Autres,G,18.51602937
LP,Après 1948,MA,D4,D4,Autres,G,99.00624082
LP,Après 1948,AP,D5,D4,Autres,G,13.79647312
LP,Après 1948,MA,D5,D4,Autres,G,64.42470119
LP,Après 1948,AP,D6,D4,Autres,G,11.80593581
LP,Après 1948,MA,D6,D4,Autres,G,53.41892538
LP,Après 1948,AP,D7,D4,Autres,G,14.15132321
LP,Après 1948,MA,D7,D4,Autres,G,58.29893706
LP,Après 1948,AP,D8,D4,Autres,G,7.997900907
LP,Après 1948,MA,D8,D4,Autres,G,43.97422744
LP,Après 1948,AP,D9,D4,Autres,G,5.097069534
LP,Après 1948,MA,D9,D4,Autres,G,24.18363158
LP,Après 1948,AP,D10,D4,Autres,G,5.330357471
LP,Après 1948,MA,D10,D4,Autres,G,13.08609138
LP,Après 1948,AP,D1,D5,Autres,G,23.81153513
LP,Après 1948,MA,D1,D5,Autres,G,50.36010252
LP,Après 1948,AP,D2,D5,Autres,G,26.04876487
LP,Après 1948,MA,D2,D5,Autres,G,48.69650332
LP,Après 1948,AP,D3,D5,Autres,G,18.86568419
LP,Après 1948,MA,D3,D5,Autres,G,69.44684666
LP,Après 1948,AP,D4,D5,Autres,G,20.75949557
LP,Après 1948,MA,D4,D5,Autres,G,78.0918909
LP,Après 1948,AP,D5,D5,Autres,G,24.05148695
LP,Après 1948,MA,D5,D5,Autres,G,89.40256403
LP,Après 1948,AP,D6,D5,Autres,G,16.82005585
LP,Après 1948,MA,D6,D5,Autres,G,64.64049739
LP,Après 1948,AP,D7,D5,Autres,G,16.31019088
LP,Après 1948,MA,D7,D5,Autres,G,66.16072654
LP,Après 1948,AP,D8,D5,Autres,G,6.195359011
LP,Après 1948,MA,D8,D5,Autres,G,49.4039522
LP,Après 1948,AP,D9,D5,Autres,G,11.25275256
LP,Après 1948,MA,D9,D5,Autres,G,31.42786917
LP,Après 1948,AP,D10,D5,Autres,G,8.414149728
LP,Après 1948,MA,D10,D5,Autres,G,8.040085777
LP,Après 1948,AP,D1,D6,Autres,G,29.63391169
LP,Après 1948,MA,D1,D6,Autres,G,67.40346468
LP,Après 1948,AP,D2,D6,Autres,G,23.8755969
LP,Après 1948,MA,D2,D6,Autres,G,99.57895668
LP,Après 1948,AP,D3,D6,Autres,G,22.26687958
LP,Après 1948,MA,D3,D6,Autres,G,88.1904334
LP,Après 1948,AP,D4,D6,Autres,G,23.04299914
LP,Après 1948,MA,D4,D6,Autres,G,100.5415042
LP,Après 1948,AP,D5,D6,Autres,G,17.62587067
LP,Après 1948,MA,D5,D6,Autres,G,91.73232738
LP,Après 1948,AP,D6,D6,Autres,G,19.69910987
LP,Après 1948,MA,D6,D6,Autres,G,88.64813269
LP,Après 1948,AP,D7,D6,Autres,G,28.0094481
LP,Après 1948,MA,D7,D6,Autres,G,84.57191053
LP,Après 1948,AP,D8,D6,Autres,G,15.07801122
LP,Après 1948,MA,D8,D6,Autres,G,60.63781981
LP,Après 1948,AP,D9,D6,Autres,G,12.39225782
LP,Après 1948,MA,D9,D6,Autres,G,53.21758377
LP,Après 1948,AP,D10,D6,Autres,G,9.197978751
LP,Après 1948,MA,D10,D6,Autres,G,31.15696663
LP,Après 1948,AP,D1,D7,Autres,G,35.74580891
LP,Après 1948,MA,D1,D7,Autres,G,69.64873809
LP,Après 1948,AP,D2,D7,Autres,G,40.37550228
LP,Après 1948,MA,D2,D7,Autres,G,77.81164221
LP,Après 1948,AP,D3,D7,Autres,G,28.33118522
LP,Après 1948,MA,D3,D7,Autres,G,90.0611185
LP,Après 1948,AP,D4,D7,Autres,G,28.40632229
LP,Après 1948,MA,D4,D7,Autres,G,87.03102077
LP,Après 1948,AP,D5,D7,Autres,G,26.36890521
LP,Après 1948,MA,D5,D7,Autres,G,74.88940378
LP,Après 1948,AP,D6,D7,Autres,G,30.09696771
LP,Après 1948,MA,D6,D7,Autres,G,84.02582558
LP,Après 1948,AP,D7,D7,Autres,G,25.55783184
LP,Après 1948,MA,D7,D7,Autres,G,111.5003704
LP,Après 1948,AP,D8,D7,Autres,G,24.87920616
LP,Après 1948,MA,D8,D7,Autres,G,81.545034
LP,Après 1948,AP,D9,D7,Autres,G,17.38741828
LP,Après 1948,MA,D9,D7,Autres,G,38.24327265
LP,Après 1948,AP,D10,D7,Autres,G,11.49356673
LP,Après 1948,MA,D10,D7,Autres,G,16.71075569
LP,Après 1948,AP,D1,D8,Autres,G,56.7497242
LP,Après 1948,MA,D1,D8,Autres,G,85.52099008
LP,Après 1948,AP,D2,D8,Autres,G,49.84882237
LP,Après 1948,MA,D2,D8,Autres,G,87.73192047
LP,Après 1948,AP,D3,D8,Autres,G,41.78861449
LP,Après 1948,MA,D3,D8,Autres,G,110.0387962
LP,Après 1948,AP,D4,D8,Autres,G,34.51587397
LP,Après 1948,MA,D4,D8,Autres,G,100.6051914
LP,Après 1948,AP,D5,D8,Autres,G,33.22762137
LP,Après 1948,MA,D5,D8,Autres,G,110.6000608
LP,Après 1948,AP,D6,D8,Autres,G,34.78789106
LP,Après 1948,MA,D6,D8,Autres,G,120.2890361
LP,Après 1948,AP,D7,D8,Autres,G,30.31895182
LP,Après 1948,MA,D7,D8,Autres,G,102.9351984
LP,Après 1948,AP,D8,D8,Autres,G,36.09563876
LP,Après 1948,MA,D8,D8,Autres,G,113.1076216
LP,Après 1948,AP,D9,D8,Autres,G,25.82440018
LP,Après 1948,MA,D9,D8,Autres,G,72.93121859
LP,Après 1948,AP,D10,D8,Autres,G,18.26594338
LP,Après 1948,MA,D10,D8,Autres,G,51.28056961
LP,Après 1948,AP,D1,D9,Autres,G,77.39372759
LP,Après 1948,MA,D1,D9,Autres,G,124.8715888
LP,Après 1948,AP,D2,D9,Autres,G,54.41718226
LP,Après 1948,MA,D2,D9,Autres,G,156.1285457
LP,Après 1948,AP,D3,D9,Autres,G,50.70852993
LP,Après 1948,MA,D3,D9,Autres,G,125.0715017
LP,Après 1948,AP,D4,D9,Autres,G,51.87283756
LP,Après 1948,MA,D4,D9,Autres,G,157.4238243
LP,Après 1948,AP,D5,D9,Autres,G,54.21129113
LP,Après 1948,MA,D5,D9,Autres,G,117.9610782
LP,Après 1948,AP,D6,D9,Autres,G,57.63448255
LP,Après 1948,MA,D6,D9,Autres,G,131.2070073
LP,Après 1948,AP,D7,D9,Autres,G,58.66887001
LP,Après 1948,MA,D7,D9,Autres,G,129.4917577
LP,Après 1948,AP,D8,D9,Autres,G,44.38569175
LP,Après 1948,MA,D8,D9,Autres,G,116.1864684
LP,Après 1948,AP,D9,D9,Autres,G,38.79319933
LP,Après 1948,MA,D9,D9,Autres,G,96.77787353
LP,Après 1948,AP,D10,D9,Autres,G,28.29415995
LP,Après 1948,MA,D10,D9,Autres,G,67.20006512
LP,Après 1948,AP,D1,NC,Autres,G,784.28658
LP,Après 1948,MA,D1,NC,Autres,G,656.6240487
LP,Après 1948,AP,D2,NC,Autres,G,573.8694862
LP,Après 1948,MA,D2,NC,Autres,G,676.8477081
LP,Après 1948,AP,D3,NC,Autres,G,430.0922209
LP,Après 1948,MA,D3,NC,Autres,G,590.6080573
LP,Après 1948,AP,D4,NC,Autres,G,387.6524244
LP,Après 1948,MA,D4,NC,Autres,G,631.0553785
LP,Après 1948,AP,D5,NC,Autres,G,359.5654459
LP,Après 1948,MA,D5,NC,Autres,G,583.0624497
LP,Après 1948,AP,D6,NC,Autres,G,294.3002477
LP,Après 1948,MA,D6,NC,Autres,G,441.7836364
LP,Après 1948,AP,D7,NC,Autres,G,297.6963095
LP,Après 1948,MA,D7,NC,Autres,G,525.5954778
LP,Après 1948,AP,D8,NC,Autres,G,255.2495681
LP,Après 1948,MA,D8,NC,Autres,G,448.0597971
LP,Après 1948,AP,D9,NC,Autres,G,217.4064049
LP,Après 1948,MA,D9,NC,Autres,G,372.1229234
LP,Après 1948,AP,D10,NC,Autres,G,172.9561712
LP,Après 1948,MA,D10,NC,Autres,G,277.1917705
LP,Après 1948,AP,D1,D1,Electricité,G,195.9971456
LP,Après 1948,MA,D1,D1,Electricité,G,133.63787
LP,Après 1948,AP,D2,D1,Electricité,G,189.7422385
LP,Après 1948,MA,D2,D1,Electricité,G,177.5683595
LP,Après 1948,AP,D3,D1,Electricité,G,112.4130315
LP,Après 1948,MA,D3,D1,Electricité,G,138.6693112
LP,Après 1948,AP,D4,D1,Electricité,G,115.1653887
LP,Après 1948,MA,D4,D1,Electricité,G,72.40360524
LP,Après 1948,AP,D5,D1,Electricité,G,115.3023138
LP,Après 1948,MA,D5,D1,Electricité,G,75.26132643
LP,Après 1948,AP,D6,D1,Electricité,G,99.36762641
LP,Après 1948,MA,D6,D1,Electricité,G,76.94758753
LP,Après 1948,AP,D7,D1,Electricité,G,88.47442093
LP,Après 1948,MA,D7,D1,Electricité,G,80.97277213
LP,Après 1948,AP,D8,D1,Electricité,G,81.42778394
LP,Après 1948,MA,D8,D1,Electricité,G,24.03709364
LP,Après 1948,AP,D9,D1,Electricité,G,67.38035051
LP,Après 1948,MA,D9,D1,Electricité,G,36.6345589
LP,Après 1948,AP,D10,D1,Electricité,G,35.0329021
LP,Après 1948,MA,D10,D1,Electricité,G,42.01953217
LP,Après 1948,AP,D1,D10,Electricité,G,1261.415542
LP,Après 1948,MA,D1,D10,Electricité,G,311.2297146
LP,Après 1948,AP,D2,D10,Electricité,G,1156.088515
LP,Après 1948,MA,D2,D10,Electricité,G,387.7484575
LP,Après 1948,AP,D3,D10,Electricité,G,887.6135347
LP,Après 1948,MA,D3,D10,Electricité,G,413.8482836
LP,Après 1948,AP,D4,D10,Electricité,G,970.9790303
LP,Après 1948,MA,D4,D10,Electricité,G,473.4920589
LP,Après 1948,AP,D5,D10,Electricité,G,908.5899616
LP,Après 1948,MA,D5,D10,Electricité,G,407.7030568
LP,Après 1948,AP,D6,D10,Electricité,G,822.3708401
LP,Après 1948,MA,D6,D10,Electricité,G,358.9582215
LP,Après 1948,AP,D7,D10,Electricité,G,888.7180515
LP,Après 1948,MA,D7,D10,Electricité,G,369.8153216
LP,Après 1948,AP,D8,D10,Electricité,G,910.5321847
LP,Après 1948,MA,D8,D10,Electricité,G,341.5161299
LP,Après 1948,AP,D9,D10,Electricité,G,870.3380519
LP,Après 1948,MA,D9,D10,Electricité,G,279.4165407
LP,Après 1948,AP,D10,D10,Electricité,G,633.0145661
LP,Après 1948,MA,D10,D10,Electricité,G,283.1573986
LP,Après 1948,AP,D1,D2,Electricité,G,164.9723654
LP,Après 1948,MA,D1,D2,Electricité,G,108.5567564
LP,Après 1948,AP,D2,D2,Electricité,G,169.5730734
LP,Après 1948,MA,D2,D2,Electricité,G,131.5776356
LP,Après 1948,AP,D3,D2,Electricité,G,74.762799
LP,Après 1948,MA,D3,D2,Electricité,G,125.1797793
LP,Après 1948,AP,D4,D2,Electricité,G,82.98558202
LP,Après 1948,MA,D4,D2,Electricité,G,151.0293698
LP,Après 1948,AP,D5,D2,Electricité,G,106.071244
LP,Après 1948,MA,D5,D2,Electricité,G,105.088648
LP,Après 1948,AP,D6,D2,Electricité,G,78.33026679
LP,Après 1948,MA,D6,D2,Electricité,G,81.81040111
LP,Après 1948,AP,D7,D2,Electricité,G,51.32073313
LP,Après 1948,MA,D7,D2,Electricité,G,67.48747143
LP,Après 1948,AP,D8,D2,Electricité,G,46.49030987
LP,Après 1948,MA,D8,D2,Electricité,G,58.36802657
LP,Après 1948,AP,D9,D2,Electricité,G,42.94276372
LP,Après 1948,MA,D9,D2,Electricité,G,50.5159814
LP,Après 1948,AP,D10,D2,Electricité,G,28.68608503
LP,Après 1948,MA,D10,D2,Electricité,G,17.05869581
LP,Après 1948,AP,D1,D3,Electricité,G,186.1675111
LP,Après 1948,MA,D1,D3,Electricité,G,178.2520566
LP,Après 1948,AP,D2,D3,Electricité,G,153.6794352
LP,Après 1948,MA,D2,D3,Electricité,G,94.76799722
LP,Après 1948,AP,D3,D3,Electricité,G,121.4274284
LP,Après 1948,MA,D3,D3,Electricité,G,184.3802432
LP,Après 1948,AP,D4,D3,Electricité,G,89.87572739
LP,Après 1948,MA,D4,D3,Electricité,G,133.7388192
LP,Après 1948,AP,D5,D3,Electricité,G,87.82304022
LP,Après 1948,MA,D5,D3,Electricité,G,128.2651715
LP,Après 1948,AP,D6,D3,Electricité,G,78.06499511
LP,Après 1948,MA,D6,D3,Electricité,G,128.3295571
LP,Après 1948,AP,D7,D3,Electricité,G,67.92747534
LP,Après 1948,MA,D7,D3,Electricité,G,78.64878387
LP,Après 1948,AP,D8,D3,Electricité,G,40.39743606
LP,Après 1948,MA,D8,D3,Electricité,G,74.21628189
LP,Après 1948,AP,D9,D3,Electricité,G,44.96591593
LP,Après 1948,MA,D9,D3,Electricité,G,66.13618864
LP,Après 1948,AP,D10,D3,Electricité,G,30.48888132
LP,Après 1948,MA,D10,D3,Electricité,G,26.86455666
LP,Après 1948,AP,D1,D4,Electricité,G,218.697541
LP,Après 1948,MA,D1,D4,Electricité,G,104.3578692
LP,Après 1948,AP,D2,D4,Electricité,G,138.3570104
LP,Après 1948,MA,D2,D4,Electricité,G,166.1868497
LP,Après 1948,AP,D3,D4,Electricité,G,161.4000744
LP,Après 1948,MA,D3,D4,Electricité,G,152.770565
LP,Après 1948,AP,D4,D4,Electricité,G,155.4816754
LP,Après 1948,MA,D4,D4,Electricité,G,188.1067408
LP,Après 1948,AP,D5,D4,Electricité,G,122.297622
LP,Après 1948,MA,D5,D4,Electricité,G,176.5034766
LP,Après 1948,AP,D6,D4,Electricité,G,93.53464534
LP,Après 1948,MA,D6,D4,Electricité,G,148.9484397
LP,Après 1948,AP,D7,D4,Electricité,G,102.0206733
LP,Après 1948,MA,D7,D4,Electricité,G,118.6820327
LP,Après 1948,AP,D8,D4,Electricité,G,63.35117171
LP,Après 1948,MA,D8,D4,Electricité,G,98.17171476
LP,Après 1948,AP,D9,D4,Electricité,G,44.60309307
LP,Après 1948,MA,D9,D4,Electricité,G,52.13789392
LP,Après 1948,AP,D10,D4,Electricité,G,39.89397089
LP,Après 1948,MA,D10,D4,Electricité,G,23.58468073
LP,Après 1948,AP,D1,D5,Electricité,G,219.1671478
LP,Après 1948,MA,D1,D5,Electricité,G,126.6951258
LP,Après 1948,AP,D2,D5,Electricité,G,178.8222825
LP,Après 1948,MA,D2,D5,Electricité,G,132.8631701
LP,Après 1948,AP,D3,D5,Electricité,G,152.2781097
LP,Après 1948,MA,D3,D5,Electricité,G,163.5134651
LP,Après 1948,AP,D4,D5,Electricité,G,161.2495341
LP,Après 1948,MA,D4,D5,Electricité,G,174.321056
LP,Après 1948,AP,D5,D5,Electricité,G,208.4237858
LP,Après 1948,MA,D5,D5,Electricité,G,201.9072883
LP,Après 1948,AP,D6,D5,Electricité,G,142.9200157
LP,Après 1948,MA,D6,D5,Electricité,G,161.9308185
LP,Après 1948,AP,D7,D5,Electricité,G,127.6047442
LP,Après 1948,MA,D7,D5,Electricité,G,146.0975245
LP,Après 1948,AP,D8,D5,Electricité,G,55.6113291
LP,Après 1948,MA,D8,D5,Electricité,G,117.8530015
LP,Après 1948,AP,D9,D5,Electricité,G,86.69113321
LP,Après 1948,MA,D9,D5,Electricité,G,76.69208673
LP,Après 1948,AP,D10,D5,Electricité,G,65.14754304
LP,Après 1948,MA,D10,D5,Electricité,G,26.5911526
LP,Après 1948,AP,D1,D6,Electricité,G,333.460706
LP,Après 1948,MA,D1,D6,Electricité,G,168.3709978
LP,Après 1948,AP,D2,D6,Electricité,G,225.9460681
LP,Après 1948,MA,D2,D6,Electricité,G,202.5870951
LP,Après 1948,AP,D3,D6,Electricité,G,194.8391052
LP,Après 1948,MA,D3,D6,Electricité,G,232.6449684
LP,Après 1948,AP,D4,D6,Electricité,G,236.2945931
LP,Après 1948,MA,D4,D6,Electricité,G,232.410711
LP,Après 1948,AP,D5,D6,Electricité,G,173.076963
LP,Après 1948,MA,D5,D6,Electricité,G,254.1097536
LP,Après 1948,AP,D6,D6,Electricité,G,162.0059131
LP,Après 1948,MA,D6,D6,Electricité,G,177.8962259
LP,Après 1948,AP,D7,D6,Electricité,G,164.9536456
LP,Après 1948,MA,D7,D6,Electricité,G,179.3888857
LP,Après 1948,AP,D8,D6,Electricité,G,110.9970794
LP,Après 1948,MA,D8,D6,Electricité,G,122.8132517
LP,Après 1948,AP,D9,D6,Electricité,G,90.63633381
LP,Après 1948,MA,D9,D6,Electricité,G,113.8764615
LP,Après 1948,AP,D10,D6,Electricité,G,66.66834971
LP,Après 1948,MA,D10,D6,Electricité,G,55.51604797
LP,Après 1948,AP,D1,D7,Electricité,G,373.6087313
LP,Après 1948,MA,D1,D7,Electricité,G,152.8873577
LP,Après 1948,AP,D2,D7,Electricité,G,296.6492566
LP,Après 1948,MA,D2,D7,Electricité,G,205.0559887
LP,Après 1948,AP,D3,D7,Electricité,G,293.7826114
LP,Après 1948,MA,D3,D7,Electricité,G,210.2148084
LP,Après 1948,AP,D4,D7,Electricité,G,251.2463428
LP,Après 1948,MA,D4,D7,Electricité,G,204.1513319
LP,Après 1948,AP,D5,D7,Electricité,G,213.3215381
LP,Après 1948,MA,D5,D7,Electricité,G,196.2790413
LP,Après 1948,AP,D6,D7,Electricité,G,252.9832011
LP,Après 1948,MA,D6,D7,Electricité,G,179.0395744
LP,Après 1948,AP,D7,D7,Electricité,G,229.7209679
LP,Après 1948,MA,D7,D7,Electricité,G,203.8632067
LP,Après 1948,AP,D8,D7,Electricité,G,206.5147686
LP,Après 1948,MA,D8,D7,Electricité,G,185.1480812
LP,Après 1948,AP,D9,D7,Electricité,G,122.5248742
LP,Après 1948,MA,D9,D7,Electricité,G,90.16890048
LP,Après 1948,AP,D10,D7,Electricité,G,70.49790095
LP,Après 1948,MA,D10,D7,Electricité,G,44.57959537
LP,Après 1948,AP,D1,D8,Electricité,G,500.6580274
LP,Après 1948,MA,D1,D8,Electricité,G,240.0092173
LP,Après 1948,AP,D2,D8,Electricité,G,441.650356
LP,Après 1948,MA,D2,D8,Electricité,G,277.438154
LP,Après 1948,AP,D3,D8,Electricité,G,367.2921964
LP,Après 1948,MA,D3,D8,Electricité,G,280.1586663
LP,Après 1948,AP,D4,D8,Electricité,G,315.3071594
LP,Après 1948,MA,D4,D8,Electricité,G,275.3549389
LP,Après 1948,AP,D5,D8,Electricité,G,363.8285144
LP,Après 1948,MA,D5,D8,Electricité,G,254.6826857
LP,Après 1948,AP,D6,D8,Electricité,G,313.9414105
LP,Après 1948,MA,D6,D8,Electricité,G,284.9914167
LP,Après 1948,AP,D7,D8,Electricité,G,283.1685197
LP,Après 1948,MA,D7,D8,Electricité,G,237.4186134
LP,Après 1948,AP,D8,D8,Electricité,G,269.4714859
LP,Après 1948,MA,D8,D8,Electricité,G,251.0390454
LP,Après 1948,AP,D9,D8,Electricité,G,236.1824469
LP,Après 1948,MA,D9,D8,Electricité,G,186.4695168
LP,Après 1948,AP,D10,D8,Electricité,G,118.9966371
LP,Après 1948,MA,D10,D8,Electricité,G,104.5549606
LP,Après 1948,AP,D1,D9,Electricité,G,744.0246909
LP,Après 1948,MA,D1,D9,Electricité,G,284.804044
LP,Après 1948,AP,D2,D9,Electricité,G,572.4493599
LP,Après 1948,MA,D2,D9,Electricité,G,364.4094934
LP,Après 1948,AP,D3,D9,Electricité,G,471.9467672
LP,Après 1948,MA,D3,D9,Electricité,G,328.3539648
LP,Après 1948,AP,D4,D9,Electricité,G,525.8983643
LP,Après 1948,MA,D4,D9,Electricité,G,347.0379718
LP,Après 1948,AP,D5,D9,Electricité,G,475.0697009
LP,Après 1948,MA,D5,D9,Electricité,G,310.0494349
LP,Après 1948,AP,D6,D9,Electricité,G,546.1481798
LP,Après 1948,MA,D6,D9,Electricité,G,305.8812415
LP,Après 1948,AP,D7,D9,Electricité,G,445.219175
LP,Après 1948,MA,D7,D9,Electricité,G,283.0557547
LP,Après 1948,AP,D8,D9,Electricité,G,365.0454605
LP,Après 1948,MA,D8,D9,Electricité,G,306.7759688
LP,Après 1948,AP,D9,D9,Electricité,G,316.0400257
LP,Après 1948,MA,D9,D9,Electricité,G,195.8648106
LP,Après 1948,AP,D10,D9,Electricité,G,222.9230434
LP,Après 1948,MA,D10,D9,Electricité,G,149.8305793
LP,Après 1948,AP,D1,NC,Electricité,G,7972.41674
LP,Après 1948,MA,D1,NC,Electricité,G,1674.142691
LP,Après 1948,AP,D2,NC,Electricité,G,4958.185818
LP,Après 1948,MA,D2,NC,Electricité,G,1677.720009
LP,Après 1948,AP,D3,NC,Electricité,G,3625.339022
LP,Après 1948,MA,D3,NC,Electricité,G,1576.332362
LP,Après 1948,AP,D4,NC,Electricité,G,3405.014203
LP,Après 1948,MA,D4,NC,Electricité,G,1541.203458
LP,Après 1948,AP,D5,NC,Electricité,G,3087.107328
LP,Après 1948,MA,D5,NC,Electricité,G,1341.16148
LP,Après 1948,AP,D6,NC,Electricité,G,2594.397534
LP,Après 1948,MA,D6,NC,Electricité,G,1082.783178
LP,Après 1948,AP,D7,NC,Electricité,G,2347.741864
LP,Après 1948,MA,D7,NC,Electricité,G,1174.867438
LP,Après 1948,AP,D8,NC,Electricité,G,1999.821685
LP,Après 1948,MA,D8,NC,Electricité,G,901.2688709
LP,Après 1948,AP,D9,NC,Electricité,G,1700.196046
LP,Après 1948,MA,D9,NC,Electricité,G,778.824354
LP,Après 1948,AP,D10,NC,Electricité,G,1310.977137
LP,Après 1948,MA,D10,NC,Electricité,G,595.8546778
LP,Après 1948,AP,D1,D1,Gaz,G,27.3525171
LP,Après 1948,MA,D1,D1,Gaz,G,18.44113548
LP,Après 1948,AP,D2,D1,Gaz,G,22.09065683
LP,Après 1948,MA,D2,D1,Gaz,G,20.83316798
LP,Après 1948,AP,D3,D1,Gaz,G,14.33608038
LP,Après 1948,MA,D3,D1,Gaz,G,17.91462566
LP,Après 1948,AP,D4,D1,Gaz,G,16.27557102
LP,Après 1948,MA,D4,D1,Gaz,G,9.241132461
LP,Après 1948,AP,D5,D1,Gaz,G,12.29043023
LP,Après 1948,MA,D5,D1,Gaz,G,11.44497608
LP,Après 1948,AP,D6,D1,Gaz,G,14.56301501
LP,Après 1948,MA,D6,D1,Gaz,G,13.19381944
LP,Après 1948,AP,D7,D1,Gaz,G,11.41263315
LP,Après 1948,MA,D7,D1,Gaz,G,8.157870649
LP,Après 1948,AP,D8,D1,Gaz,G,15.04411308
LP,Après 1948,MA,D8,D1,Gaz,G,3.250009726
LP,Après 1948,AP,D9,D1,Gaz,G,8.488554195
LP,Après 1948,MA,D9,D1,Gaz,G,7.625337507
LP,Après 1948,AP,D10,D1,Gaz,G,6.062459562
LP,Après 1948,MA,D10,D1,Gaz,G,8.173348935
LP,Après 1948,AP,D1,D10,Gaz,G,163.7566358
LP,Après 1948,MA,D1,D10,Gaz,G,50.81851575
LP,Après 1948,AP,D2,D10,Gaz,G,147.3200159
LP,Après 1948,MA,D2,D10,Gaz,G,55.26648398
LP,Après 1948,AP,D3,D10,Gaz,G,116.7311837
LP,Après 1948,MA,D3,D10,Gaz,G,51.03534911
LP,Après 1948,AP,D4,D10,Gaz,G,116.4062048
LP,Après 1948,MA,D4,D10,Gaz,G,69.1397068
LP,Après 1948,AP,D5,D10,Gaz,G,121.6836808
LP,Après 1948,MA,D5,D10,Gaz,G,65.94859256
LP,Après 1948,AP,D6,D10,Gaz,G,111.0298926
LP,Après 1948,MA,D6,D10,Gaz,G,56.72862881
LP,Après 1948,AP,D7,D10,Gaz,G,113.4454599
LP,Après 1948,MA,D7,D10,Gaz,G,56.35703674
LP,Après 1948,AP,D8,D10,Gaz,G,121.1764924
LP,Après 1948,MA,D8,D10,Gaz,G,42.23968652
LP,Après 1948,AP,D9,D10,Gaz,G,118.0353373
LP,Après 1948,MA,D9,D10,Gaz,G,47.27670622
LP,Après 1948,AP,D10,D10,Gaz,G,95.45584672
LP,Après 1948,MA,D10,D10,Gaz,G,46.59058429
LP,Après 1948,AP,D1,D2,Gaz,G,24.22397281
LP,Après 1948,MA,D1,D2,Gaz,G,15.30467462
LP,Après 1948,AP,D2,D2,Gaz,G,21.13413964
LP,Après 1948,MA,D2,D2,Gaz,G,21.35823763
LP,Après 1948,AP,D3,D2,Gaz,G,8.927701699
LP,Après 1948,MA,D3,D2,Gaz,G,22.64924076
LP,Après 1948,AP,D4,D2,Gaz,G,12.60140793
LP,Après 1948,MA,D4,D2,Gaz,G,22.35702512
LP,Après 1948,AP,D5,D2,Gaz,G,12.2706972
LP,Après 1948,MA,D5,D2,Gaz,G,13.49075844
LP,Après 1948,AP,D6,D2,Gaz,G,9.58905843
LP,Après 1948,MA,D6,D2,Gaz,G,11.51858855
LP,Après 1948,AP,D7,D2,Gaz,G,6.41999436
LP,Après 1948,MA,D7,D2,Gaz,G,6.822602302
LP,Après 1948,AP,D8,D2,Gaz,G,6.436398899
LP,Après 1948,MA,D8,D2,Gaz,G,7.575289836
LP,Après 1948,AP,D9,D2,Gaz,G,5.614257407
LP,Après 1948,MA,D9,D2,Gaz,G,10.15753605
LP,Après 1948,AP,D10,D2,Gaz,G,4.99675804
LP,Après 1948,MA,D10,D2,Gaz,G,1.141243479
LP,Après 1948,AP,D1,D3,Gaz,G,27.34780869
LP,Après 1948,MA,D1,D3,Gaz,G,21.22129856
LP,Après 1948,AP,D2,D3,Gaz,G,20.96683303
LP,Après 1948,MA,D2,D3,Gaz,G,14.77477085
LP,Après 1948,AP,D3,D3,Gaz,G,18.32040203
LP,Après 1948,MA,D3,D3,Gaz,G,19.22985057
LP,Après 1948,AP,D4,D3,Gaz,G,11.65292361
LP,Après 1948,MA,D4,D3,Gaz,G,22.03978499
LP,Après 1948,AP,D5,D3,Gaz,G,10.29370002
LP,Après 1948,MA,D5,D3,Gaz,G,21.13547336
LP,Après 1948,AP,D6,D3,Gaz,G,9.208229046
LP,Après 1948,MA,D6,D3,Gaz,G,15.82147292
LP,Après 1948,AP,D7,D3,Gaz,G,9.65517562
LP,Après 1948,MA,D7,D3,Gaz,G,11.75354904
LP,Après 1948,AP,D8,D3,Gaz,G,4.379447816
LP,Après 1948,MA,D8,D3,Gaz,G,9.914234447
LP,Après 1948,AP,D9,D3,Gaz,G,7.359015091
